TestName,TestActions,Disable,Input,Output,Timeout,Retries,AdditionalParameters,ExitEarly,SetPoison,Commands,FA,Condition,Notes
,Common:delay,,,,,,"{""subsubtestname"":""DELAY_200MS_2"",""delay"":""200""}",,,,,,
,Common:relaySwitch,,,,,,"{""subsubtestname"":""PP5V0_TO_VDM_BOARD"",""netname"":""PP_5V0_VDM"",""state"":""CONNECT""}",,,,,,
,Common:powerSupply,,,,,,"{""subsubtestname"":""Set_LDO_PP_5V0_ON"",""powertype"":""PP5V0"",""record"":""NO""}",,,5000,FA_ResetAll,,
,Common:powerSupply,,,,,,"{""subsubtestname"":""VBUS_to_15V"",""powertype"":""USB"",""record"":""NO""}",,,15000,FA_ResetAll,,
,Common:relaySwitch,,,,,,"{""subsubtestname"":""PPVBUS_USB_To_VDM"",""netname"":""PPVBUS_USB_PWR"",""state"":""TO_PP_EXT""}",,,,,,
,Common:delay,,,,,,"{""subsubtestname"":""DELAY_1000MS_1"",""delay"":""1000""}",,,,,,
,Common:relaySwitch,,,,,,"{""subsubtestname"":""VDM_CC1_TO_ACE_CC1_1"",""netname"":""VDM_CC1"",""state"":""TO_ACE_CC1""}",,,,,,
,Common:delay,,,,,,"{""subsubtestname"":""DELAY_1000MS_2"",""delay"":""1000""}",,,,,,
,Common:sendCmdAndParse,,,,,,"{""subsubtestname"": ""ACE_SRDY""}",,,"ace --pick usbc --4cc SRDY --txdata ""0x00"" --rxdata 0",,,
,Common:delay,,,,,,"{""subsubtestname"":""DELAY_1000MS"",""delay"":""1000""}",,,,,,
,Common:sendCmdAndParse,,,,,,"{""subsubtestname"":""PD_State_Check_1""}",,,charge --brickid,,,
,Common:powerSupply,,,,,,"{""subsubtestname"":""Set_VBAT_3.9V"",""powertype"":""batt"",""record"":""NO""}",,,3900,FA_ResetAll,,
,Common:delay,,,,,,"{""subsubtestname"":""DELAY_100MS_100mA"",""delay"":""100""}",,,,,,
,Common:sendCmdAndParse,,,,,,"{""subsubtestname"": ""USB_ilimit_100mA_5V""}",,,charge --setma 100 --setmv 5000,,,
,Common:delay,,,,,,"{""subsubtestname"":""DELAY_100MS_1"",""delay"":""100""}",,,,,,
,Tech:sendChargeCmd,,,{charge_cmd},,,"{""subsubtestname"": ""USB_ilimit_2500mA"",""record"":""NO""}",,,charge --setma 2500 --setmv 15000,,,
,Common:sendCmdAndParse,,,,,,"{""subsubtestname"": ""Bluetooth_off""}",,,bluetooth --off,,,
,Common:sendCmdAndParse,,,,,,"{""subsubtestname"": ""Wifi_off""}",,,wifi --off,,,
,Common:sendCmdAndParse,,,,,,"{""subsubtestname"": ""Turn_Off_BB""}",,,baseband --off,,mlb_type==MLB_B,
,Common:connectVBUSFeedback,,,,,,"{""subsubtestname"": ""PPVBUS_FB_CONNECT"",""reference"": ""15000"",""record"":""NO""}",,,,,charge_cmd==charge_pass,
,Common:checkVBUS,,,,,,"{""subsubtestname"": ""ChecK_VBUS_2500mA"",""reference"": ""15000""}",,,,,,
,Common:sendCmdAndParse,,,,,,"{""subsubtestname"": ""Charge_battlimit_5190mA""}",,,charge --battlimit 5190,,,
,Common:readVoltage,,,(BATT_CURRENT_BIG),,,"{""subsubtestname"":""BATT_CURRENT_5.19A"",""netname"":""BATT_CURRENT_BIG"",""fa_sof"":""YES""}",,,,FA_ResetAll,,
,Common:sendCmdAndParse,,,,,,"{""subsubtestname"": ""Reg_select_pmu""}",,,reg select pmu,,,
,Common:sendCmdAndParse,,,,,,"{""subsubtestname"": ""Reg_read_0x7E6E_Default""}",,,reg select pmu,,,
,Common:sendCmdAndParse,,,(PMU_VBAT),,,"{""subsubtestname"": ""PMU_VBAT"",""pattern"": ""ADC%s+Channel%s+vbat:%s+(.-)%s+mV"",""parametric"": ""yes""}",,,pmuadc --read vbat,,,
,Common:readVoltage,,,(PPBATT_VCC),,,"{""subsubtestname"":""PPBATT_VCC"",""netname"":""PPBATT_VCC"",""unit"":""mV""}",,,,,,
,Common:calculateVBATError,,"(PMU_VBAT),(PPBATT_VCC)",,,,"{""subsubtestname"": ""VBAT_ERROR"",""param1"": ""VBAT_ERROR""}",,,,,,
,Common:sendCmdAndParse,,,,,,"{""subsubtestname"": ""Reg_write_0x7E6E_0x00""}",,,reg write 0x7E6E 0x00,,,
,Common:sendCmdAndParse,,,,,,"{""subsubtestname"": ""Reg_read_0x7E6E"",""pattern"": ""i0x7E6E%s*%=%>%s*0x%x(%x)"",""parametric"": ""yes""}",,,reg read 0x7E6E,,,
,Common:sendCmdAndParse,,,(PMU_VBAT),,,"{""subsubtestname"": ""PMU_VBAT_1"",""pattern"": ""ADC%s+Channel%s+vbat:%s+(.-)%s+mV"",""parametric"": ""yes""}",,,pmuadc --read vbat,,,
,Common:readVoltage,,,(PPBATT_VCC),,,"{""subsubtestname"":""PPBATT_VCC_1"",""netname"":""PPBATT_VCC"",""unit"":""mV""}",,,,,,
,Common:calculateVBATError,,"(PMU_VBAT),(PPBATT_VCC)",,,,"{""subsubtestname"": ""VBAT_ERROR_1"",""param1"": ""VBAT_ERROR""}",,,,,,
,Common:sendCmdAndParse,,,(PMU_IBAT_OUT),,,"{""subsubtestname"": ""PMU_IBAT_OUT_1"",""pattern"": ""ibat_out:%s*(.-)%s*mA"",""parametric"": ""yes""}",,,pmuadc --read ibat_out --avg 50,,,
,Common:calculateVBATError,,"(BATT_CURRENT_BIG),(PMU_IBAT_OUT)",,,,"{""subsubtestname"": ""IBAT_ERROR_1"",""param1"": ""IBAT_ERROR""}",,,,,,
,Common:sendCmdAndParse,,,,,,"{""subsubtestname"": ""Reg_write_0x7E6E_Default""}",,,reg write 0x7E6E 0x01,,,
,Common:readVoltage,,,,,,"{""subsubtestname"":""BATT_SNS_5.19A_15V2A5"",""netname"":""BATT_SNS""}",,,,,,
,Common:readVoltage,,,,,,"{""subsubtestname"":""PPBATT_VCC_FB_5.19A"",""netname"":""PPBATT_VCC""}",,,,,,
,Common:sendCmdAndParse,,,,,,"{""subsubtestname"": ""Charge_battlimit_3708mA""}",,,charge --battlimit 3708,,,
,Common:readVoltage,,,,,,"{""subsubtestname"":""BATT_CURRENT_3.708A"",""netname"":""BATT_CURRENT_BIG"",""fa_sof"":""YES""}",,,,FA_ResetAll,,
,Common:readVoltage,,,,,,"{""subsubtestname"":""BATT_SNS_3.708A"",""netname"":""BATT_SNS""}",,,,,,
,Common:readVoltage,,,,,,"{""subsubtestname"":""PPBATT_VCC_FB_3.708A"",""netname"":""PPBATT_VCC"",""unit"":""mV""}",,,,,,
,Common:sendCmdAndParse,,,,,,"{""subsubtestname"": ""Charge_battlimit_2970mA""}",,,charge --battlimit 2970,,,
,Common:readVoltage,,,,,,"{""subsubtestname"":""BATT_CURRENT_2.970A"",""netname"":""BATT_CURRENT_BIG"",""fa_sof"":""YES""}",,,,FA_ResetAll,,
,Common:readVoltage,,,,,,"{""subsubtestname"":""BATT_SNS_2.970A"",""netname"":""BATT_SNS""}",,,,,,
,Common:readVoltage,,,,,,"{""subsubtestname"":""PPBATT_VCC_FB_2.970A"",""netname"":""PPBATT_VCC"",""unit"":""mV""}",,,,,,
,Common:relaySwitch,,,,,,"{""subsubtestname"":""VBUS_FB_DISCONNECT"",""netname"":""PPVBUS_FB"",""state"":""DISCONNECT""}",,,,,,
,Common:powerSupply,,,,,,"{""subsubtestname"":""VBUS_SET_5V"",""powertype"":""USB"",""record"":""NO""}",,,5000,FA_ResetAll,,
,Common:relaySwitch,,,,,,"{""subsubtestname"":""Disconnect_VBUS_power"",""netname"":""VBUS_OUTPUT_CTL"",""state"":""OFF""}",,,,,,
,Common:relaySwitch,,,,,,"{""subsubtestname"":""PP5V0_TO_VDM_DISCONNECT"",""netname"":""PP_5V0_VDM"",""state"":""DISCONNECT""}",,,,,,
,Common:delay,,,,,,"{""subsubtestname"":""DELAY_200MS_1"",""delay"":""200""}",,,,,,
,Common:relaySwitch,,,,,,"{""subsubtestname"":""CC_Disconn"",""netname"":""VDM_CC1"",""state"":""DISCONNECT""}",,,,,,
,Common:delay,,,,,,"{""subsubtestname"":""DELAY_1000MS_3"",""delay"":""1000""}",,,,,,
,Common:sendVDMCmd,,,,,,"{""subsubtestname"":""Change_5V0_To_EXT""}",,,vdm.change_tx_source_voltage(1*5000*3500*PP_HVE),,,
,Common:sendVDMCmd,,,,,,"{""subsubtestname"":""Set_PDO2_TO_5V""}",,,vdm.change_tx_source_voltage(2*5000*3500*PP_HVE),,,
,Common:relaySwitch,,,,,,"{""subsubtestname"":""Connect_VBUS_power"",""netname"":""VBUS_OUTPUT_CTL"",""state"":""ON""}",,,,,,
,Common:relaySwitch,,,,,,"{""subsubtestname"":""VDM_CC1_TO_ACE_CC1_2"",""netname"":""VDM_CC1"",""state"":""TO_ACE_CC1""}",,,,,,
,Common:delay,,,,,,"{""subsubtestname"":""DELAY_1000MS_4"",""delay"":""1000""}",,,,,,
,Common:sendCmdAndParse,,,,,,"{""subsubtestname"": ""ACE_SRDY_2""}",,,"ace --pick usbc --4cc SRDY --txdata ""0x00"" --rxdata 0",,,
,Common:delay,,,,,,"{""subsubtestname"":""DELAY_500MS_4"",""delay"":""500""}",,,,,,
,Common:sendCmdAndParse,,,,,,"{""subsubtestname"":""PD_State_Check_2""}",,,charge --brickid,,,
,Common:sendCmdAndParse,,,,,,"{""subsubtestname"":""USB_ilimit_1000mA""}",,,charge --setma 1000 --force --setmv 5000,,,
,Common:sendCmdAndParse,,,,,,"{""subsubtestname"":""Charge_battlimit_50mA""}",,,charge --battlimit 50,,,
,Common:sendCmdAndParse,,,,,,"{""subsubtestname"":""Charge_battlimit_0mA""}",,,charge --battlimit 0,,,
,Common:powerSupply,,,,,,"{""subsubtestname"":""SET_VBAT_4.3V"",""powertype"":""batt"",""record"":""NO""}",,,4300,FA_ResetAll,,
Calibration_IbusLimit_PDSink_HCCM_CC_VBAT3V9_VBUS5V3A,Common:relaySwitch,,,,,,"{""subsubtestname"":""VDM_CC1_DISCONNECT"",""netname"":""VDM_CC1"",""state"":""DISCONNECT""}",,,,,,
,Common:sendVDMCmd,,,,,,"{""subsubtestname"":""5V_To_VDM_EXT""}",,,vdm.change_tx_source_voltage(1*5000*3500*PP_HVE),,,
,Common:sendVDMCmd,,,,,,"{""subsubtestname"":""5V_To_VDM_EXT_2""}",,,vdm.change_tx_source_voltage(2*5000*3500*PP_HVE),,,
,Common:sendVDMCmd,,,,,,"{""subsubtestname"":""5V_To_VDM_EXT_3""}",,,vdm.change_tx_source_voltage(3*5000*3500*PP_HVE),,,
,Common:sendVDMCmd,,,,,,"{""subsubtestname"":""5V_To_VDM_EXT_4""}",,,vdm.change_tx_source_voltage(4*5000*3500*PP_HVE),,,
,Common:powerSupply,,,,,,"{""subsubtestname"":""VBUS_SET_5V"",""powertype"":""USB"",""record"":""NO""}",,,5000,FA_ResetAll,,
,Common:relaySwitch,,,,,,"{""subsubtestname"":""Power_To_VDM"",""netname"":""PPVBUS_USB_PWR"",""state"":""TO_PP_EXT""}",,,,,,
,Common:relaySwitch,,,,,,"{""subsubtestname"":""VBUS_DUT"",""netname"":""VDM_VBUS_TO_PPVBUS_USB_EMI"",""state"":""CONNECT""}",,,,,,
,Common:sendCmdAndParse,,,,,,"{""subsubtestname"": ""Charge_battlimit_6130mA""}",,,charge --battlimit 6130,,,
,Common:relaySwitch,,,,,,"{""subsubtestname"":""BATT_NTC_10K"",""netname"":""BATT_NTC"",""state"":""TO_10K_NORMAL""}",,,,,,
,Common:setAmplification,,,,,,"{""subsubtestname"":""Set_GAIN_10_2100mA"",""netname"":""USB_TARGET_CURR_GAIN_SET"",""state"":""X10"",""netname2"":""USB_TARGET_CURR_GAIN_SET"",""state2"":""LOCK""}",,,,,,
,Common:delay,,,,,,"{""subsubtestname"":""DELAY_500MS_3"",""delay"":""500""}",,,,,,
,Common:relaySwitch,,,,,,"{""subsubtestname"":""VDM_CC1_TO_ACE_CC1"",""netname"":""VDM_CC1"",""state"":""TO_ACE_CC1""}",,,,,,
,Common:delay,,,,,,"{""subsubtestname"":""DELAY_2000MS"",""delay"":""2000""}",,,,,,
,Common:sendCmdAndParse,,,,,,"{""subsubtestname"": ""ACE_SRDY""}",,,"ace --pick usbc --4cc SRDY --txdata ""0x00"" --rxdata 0",,,
,Common:powerSupply,,,,,,"{""subsubtestname"":""Set_VBAT_to_3.9V"",""powertype"":""batt"",""record"":""NO""}",,,3900,FA_ResetAll,,
,Common:delay,,,,,,"{""subsubtestname"":""DELAY_100MS_0"",""delay"":""100""}",,,,,,
,Common:sendCmdAndParse,,,,,,"{""subsubtestname"": ""Set_Vbus_limit_5V100mA_0"",""record"":""NO""}",,,charge --setma 100 --setmv 5000,,,
,Common:delay,,,,,,"{""subsubtestname"":""DELAY_100MS_1"",""delay"":""100""}",,,,,,
,Tech:sendChargeCmd,,,{charge_cmd},,,"{""subsubtestname"": ""Set_Vbus_limit_5V3A"",""record"":""NO""}",,,charge --setma 3000 --setmv 5000,,,
,Common:delay,,,,,,"{""subsubtestname"":""DELAY_1000MS_1"",""delay"":""1000""}",,,,,,
,Common:powerSupply,,,,,,"{""subsubtestname"":""Set_Vbus_5V"",""powertype"":""USB"",""record"":""NO""}",,,5000,FA_ResetAll,,
,Common:delay,,,,,,"{""subsubtestname"":""DELAY_100MS"",""delay"":""100""}",,,,,,
,Common:connectVBUSFeedback,,,,,,"{""subsubtestname"": ""PPVBUS_FB_Connect_5V"",""reference"": ""5000"",""record"":""NO""}",,,,,charge_cmd==charge_pass,
,Common:checkVBUS,,,,,,"{""subsubtestname"": ""ChecK_VBUS_Setting_5V"",""reference"": ""5000""}",,,,,,
Calibration_IbusLimit_PDSink_HCCM_CC_VBAT4V3_VBUS5V3A,Common:powerSupply,,,,,,"{""subsubtestname"":""Set_VBAT_4V3"",""powertype"":""batt""}",,,4300,,,
,Common:sendFixtureCmd,,,,,,"{""subsubtestname"":""VDM_Volt_Setting_5V"",""pattern"":""Min%s+Voltage%s+or%s+Power%s+(%w+)%s+mV"",""parametric"":""yes""}",,,vdm.show_tps_register_by_addr(0x34),,,
,Common:sendCmdAndParse,,,,,,"{""subsubtestname"": ""Enter_HCCM_Mode""}",,,i2c -z 2 -v 0x07 0x75 0x1c19 0x00;i2c -z 2 -d 0x07 0x75 0x1524 1,,,
,Common:sendCmdAndParse,,,,,,"{""subsubtestname"": ""VSET_HOST_4.5V""}",,,i2c -z 2 -v 0x07 0x75 0x1B4C 0x0A;i2c -z 2 -v 0x07 0x75 0x1B4D 0x00,,,
,Common:sendCmdAndParse,,,,,,"{""subsubtestname"": ""ICHG_HOST_5.74A""}",,,i2c -z 2 -v 0x07 0x75 0x1B4A 0x03;i2c -z 2 -v 0x07 0x75 0x1B4B 0x7A,,,
,Common:sendCmdAndParse,,,,,,"{""subsubtestname"": ""Assert_ACK_to_Potomac""}",,,i2c -z 2 -v 0x07 0x75 0x1C1A 0x01,,,
,Common:sendCmdAndParse,,,,,,"{""subsubtestname"": ""CHECK_FLAG"",""pattern"": ""Data:%s*(0x%x*)"",""bit"": ""7"",""parametric"": ""yes""}",,,i2c -z 2 -d 0x07 0x75 0x1C16 1,,,
,Common:delay,,,,,,"{""subsubtestname"":""Delay_100MS_1"",""delay"":""100""}",,,,,,
,Common:sendCmdAndParse,,,,,,"{""subsubtestname"": ""READ_ISET_BUCK_Actual"",""pattern"":""Data:%s*(0x%x*)""}",,,i2c -z 2 -d 0x07 0x75 0x193D 1,,,
,Common:sendCmdAndParse,,,,,,"{""subsubtestname"": ""READ_VSET_Actual"",""patterns"":""Data:%s*0x(%x*).-Data:%s*(0x%x*)""}",,,i2c -z 2 -d 0x07 0x75 0x180A 1;i2c -z 2 -d 0x07 0x75 0x1809 1,,,
,Common:sendCmdAndParse,,,,,,"{""subsubtestname"": ""CHECK_FLAG_1"",""pattern"": ""Data:%s*(0x%x*)"",""bit"": ""7"",""parametric"": ""yes""}",,,i2c -z 2 -d 0x07 0x75 0x1C16 1,,,
,Common:readVoltage,,,,,,"{""subsubtestname"":""BATT_Current"",""netname"":""BATT_CURRENT_BIG"",""unit"": ""mA""}",,,,,,
,Common:delay,,,,,,"{""subsubtestname"":""Delay_100MS_2"",""delay"":""100""}",,,,,,
,Common:readVoltage,,,,,,"{""subsubtestname"":""USB_Current_3000mA"",""netname"":""USB_TARGET_CURRENT"",""gain"": ""0.1""}",,,,,,
,Common:sendCmdAndParse,,,,,,"{""subsubtestname"": ""Poto_Mid_die_temp"",""pattern"": ""mid%_die%_temp%:%s*(.-)%s*C"",""parametric"": ""yes""}",,,pmuadc --sel potomac --read mid_die_temp,,,
,Common:sendCmdAndParse,,,,,,"{""subsubtestname"": ""Status_CV_LOOP_Combined"",""pattern"": ""Data:%s*(0x%x*)"",""bit"": ""7"",""parametric"": ""yes""}",,,i2c -z 2 -d 0x07 0x75 0x1522 1,,,
,Common:sendCmdAndParse,,,,,,"{""subsubtestname"": ""Status_CC_LOOP_Combined"",""pattern"": ""Data:%s*(0x%x*)"",""bit"": ""7"",""parametric"": ""yes""}",,,i2c -z 2 -d 0x07 0x75 0x1525 1,,,
,Common:readVoltage,,,,,,"{""subsubtestname"":""PPVCC_MAIN_Volt"",""netname"":""PPVCC_MAIN""}",,,,,,
,Common:readVoltage,,,,,,"{""subsubtestname"":""PPBATT_VCC_FB"",""netname"":""PPBATT_VCC"",""unit"":""mV""}",,,,,,
Calibration_IbusLimit_PDSink_HCCM_CC_VBAT4V3_VBUS12V3A,Common:relaySwitch,,,,,,"{""subsubtestname"":""CC_Disconn"",""netname"":""VDM_CC1"",""state"":""DISCONNECT""}",,,,,,
,Common:sendFixtureCmd,,,,,,"{""subsubtestname"":""Change_VDM_PDO_TO_4""}",,,vdm.change_source_pdo_count(2),,,
,Common:sendVDMCmd,,,,,,"{""subsubtestname"":""Change_5V0_To_PP5V0""}",,,vdm.change_tx_source_voltage(1*5000*3500*PP_5V_00),,,
,Common:sendVDMCmd,,,,,,"{""subsubtestname"":""Set_PDO2_TO_12V""}",,,vdm.change_tx_source_voltage(2*12000*3500*PP_HVE),,,
,Common:powerSupply,,,,,,"{""subsubtestname"":""Set_PP5V0_To_5V"",""powertype"":""PP5V0""}",,,5000,FA_ResetAll,,
,Common:relaySwitch,,,,,,"{""subsubtestname"":""PP5V_To_VDM"",""netname"":""PP_5V0_VDM"",""state"":""CONNECT""}",,,,,,
,Common:powerSupply,,,,,,"{""subsubtestname"":""VBUS_SET_12V"",""powertype"":""USB""}",,,12000,FA_ResetAll,,
,Common:powerSupply,,,,,,"{""subsubtestname"":""Set_VBAT_to_3.9V"",""powertype"":""batt""}",,,3900,FA_ResetAll,,
,Common:delay,,,,,,"{""subsubtestname"":""DELAY_100MS_1_Get_Contract"",""delay"":""100""}",,,,,,
,Common:relaySwitch,,,,,,"{""subsubtestname"":""VDM_CC1_TO_ACE_CC1"",""netname"":""VDM_CC1"",""state"":""TO_ACE_CC1""}",,,,,,
,Common:delay,,,,,,"{""subsubtestname"":""DELAY_1000MS_2"",""delay"":""1000""}",,,,,,
,Common:sendCmdAndParse,,,,,,"{""subsubtestname"": ""ACE_SRDY""}",,,"ace --pick usbc --4cc SRDY --txdata ""0x00"" --rxdata 0",,,
,Common:delay,,,,,,"{""subsubtestname"":""DELAY_500MS_2"",""delay"":""500""}",,,,,,
,Common:sendCmdAndParse,,,,,,"{""subsubtestname"":""PD_State_Check_1""}",,,charge --brickid,,,
,Common:delay,,,,,,"{""subsubtestname"":""DELAY_100MS_2"",""delay"":""100""}",,,,,,
,Tech:sendChargeCmd,,,{charge_cmd},,,"{""subsubtestname"": ""Set_USB_ilimit_100mA_12V"",""record"":""NO""}",,,charge --setma 100 --setmv 12000,,,
,Common:delay,,,,,,"{""subsubtestname"":""DELAY_100MS_Get_Contract"",""delay"":""100""}",,,,,,
,Common:sendFixtureCmd,,,,,,"{""subsubtestname"":""VDM_Volt_Setting_12V"",""pattern"":""Min%s+Voltage%s+or%s+Power%s+(%w+)%s+mV"",""parametric"":""yes""}",,,vdm.show_tps_register_by_addr(0x34),,,
,Common:sendCmdAndParse,,,,,,"{""subsubtestname"": ""SET_ISET_BUCK_3000mA_12V""}",,,i2c -z 2 -v 0x07 0x75 0x1939 0xB0,,,
,Common:powerSupply,,,,,,"{""subsubtestname"":""BATT_SET_4V3"",""powertype"":""batt"",""record"":""NO""}",,,4300,FA_ResetAll,,
,Common:sendCmdAndParse,,,,,,"{""subsubtestname"": ""Enter_HCCM_Mode""}",,,i2c -z 2 -v 0x07 0x75 0x1c19 0x00;i2c -z 2 -d 0x07 0x75 0x1524 1,,,
,Common:sendCmdAndParse,,,,,,"{""subsubtestname"": ""VSET_HOST_4.5V""}",,,i2c -z 2 -v 0x07 0x75 0x1B4C 0x0A;i2c -z 2 -v 0x07 0x75 0x1B4D 0x00,,,
,Common:sendCmdAndParse,,,,,,"{""subsubtestname"": ""ICHG_HOST_5.74A""}",,,i2c -z 2 -v 0x07 0x75 0x1B4A 0x03;i2c -z 2 -v 0x07 0x75 0x1B4B 0x7A,,,
,Common:sendCmdAndParse,,,,,,"{""subsubtestname"": ""HV_CHARGE_ALLOW""}",,,i2c -z 2 -v 0x07 0x75 0x1932 0x30,,,
,Common:sendCmdAndParse,,,,,,"{""subsubtestname"": ""Assert_ACK_to_Potomac""}",,,i2c -z 2 -v 0x07 0x75 0x1C1A 0x01,,,
,Common:sendCmdAndParse,,,,,,"{""subsubtestname"": ""CHECK_FLAG"",""pattern"": ""Data:%s*(0x%x*)"",""bit"": ""7"",""parametric"": ""yes""}",,,i2c -z 2 -d 0x07 0x75 0x1C16 1,,,
,Common:relaySwitch,,,,,,"{""subsubtestname"":""PPVCC_MAIN_To_Elaod1"",""netname"":""ELOAD_INPUT1_TO"",""state"":""PPVCC_MAIN""}",,,,,,
,Common:sendFixtureCmd,,,,,,"{""subsubtestname"":""Enable_Eload1""}",,,eload.enable(1),,,
,Common:setEload,,,,,,"{""subsubtestname"":""Set_Eload1_1000mA""}",,,eload.set(1*cc*1000),,,
,Common:delay,,,,,,"{""subsubtestname"":""DELAY_200MS_1"",""delay"":""200""}",,,,,,
,Common:setEload,,,,,,"{""subsubtestname"":""Set_Eload1_2000mA""}",,,eload.set(1*cc*2000),,,
,Common:delay,,,,,,"{""subsubtestname"":""DELAY_200MS_2"",""delay"":""200""}",,,,,,
,Common:setEload,,,,,,"{""subsubtestname"":""Set_Eload1_2900mA""}",,,eload.set(1*cc*2900),,,
,Common:powerSupply,,,,,,"{""subsubtestname"":""Set_VBUS_To_12V"",""powertype"":""USB"",""record"":""NO""}",,,12000,FA_ResetAll,,
,Common:delay,,,,,,"{""subsubtestname"":""DELAY_100mS_4"",""delay"":""200""}",,,,,,
,Common:connectVBUSFeedback,,,,,,"{""subsubtestname"": ""PPVBUS_FB_Connect_12V"",""reference"": ""12000"",""record"":""NO""}",,,,,charge_cmd==charge_pass,
,Common:delay,,,,,,"{""subsubtestname"":""DELAY_100MS_4"",""delay"":""100""}",,,,,,
,Common:checkVBUS,,,,,,"{""subsubtestname"": ""Check_VBUS_Setting_12V"",""reference"": ""12000""}",,,,,,
,Common:readVoltage,,,,,,"{""subsubtestname"":""PPVBUS_FB_3000mA_12V"",""netname"":""PPVBUS_USB_EMI""}",,,,,,
,Common:sendCmdAndParse,,,,,,"{""subsubtestname"": ""READ_ISET_BUCK_Actual"",""pattern"": ""Data:%s*(0x%x*)""}",,,i2c -z 2 -d 0x07 0x75 0x193D 1,,,
,Common:sendCmdAndParse,,,,,,"{""subsubtestname"": ""READ_VSET_Actual"",""patterns"":""Data:%s*0x(%x*).-Data:%s*(0x%x*)""}",,,i2c -z 2 -d 0x07 0x75 0x180A 1;i2c -z 2 -d 0x07 0x75 0x1809 1,,,
,Common:readVoltage,,,,,,"{""subsubtestname"":""PPVCC_MAIN_Volt"",""netname"":""PPVCC_MAIN""}",,,,,,
,Common:readVoltage,,,,,,"{""subsubtestname"":""PPBATT_VCC_FB"",""netname"":""PPBATT_VCC"",""unit"":""mV""}",,,,,,
,Tech:recordUSBCurr,,[current_table],"(vbus_curr),[current_table]",,,"{""subsubtestname"": ""Ibus_3000mA"",""netname"":""USB_TARGET_CURRENT"",""param2"": ""ma=3000*mv=12000"",""gain"": ""0.1""}",,,,,,
,Tech:getCurrData,,[current_table],,,,"{""subsubtestname"": ""12V_Ibus_CAL"",""param1"": ""mv=12000"",""attribute"": ""12V_IBUS_CAL""}",,,,,,
,Common:sendCmdAndParse,,,,,,"{""subsubtestname"": ""READ_THERMAL_STATUS"",""pattern"": ""Data:%s*(0x%x*)"",""bit"": ""3"",""parametric"": ""yes""}",,,i2c -z 2 -d 0x07 0x75 0x1620 1,,,
,Common:readVoltage,,,,,,"{""subsubtestname"":""BATT_CURRENT"",""netname"":""BATT_CURRENT_BIG""}",,,,,,
,Common:sendCmdAndParse,,,,,,"{""subsubtestname"": ""Poto_vcenter_temp0"",""pattern"": ""temp%d*:%s*(.-)%s*C"",""parametric"": ""yes""}",,,pmuadc --sel potomac --read vcenter_temp0,,,
,Common:sendCmdAndParse,,,,,,"{""subsubtestname"": ""Poto_vcenter_temp1"",""pattern"": ""temp%d*:%s*(.-)%s*C"",""parametric"": ""yes""}",,,pmuadc --sel potomac --read vcenter_temp1,,,
,Common:sendCmdAndParse,,,,,,"{""subsubtestname"": ""Poto_chg_buck_temp"",""pattern"": ""chg_buck_temp:%s*(.-)%s*C"",""parametric"": ""yes""}",,,pmuadc --sel potomac --read chg_buck_temp,,,
,Common:sendCmdAndParse,,,,,,"{""subsubtestname"": ""Poto_Mid_die_temp"",""pattern"": ""mid%_die%_temp%:%s*(.-)%s*C"",""parametric"": ""yes""}",,,pmuadc --sel potomac --read mid_die_temp,,,
,Common:sendCmdAndParse,,,,,,"{""subsubtestname"": ""Poto_lv_ldo_temp"",""pattern"": ""lv_ldo_temp:%s*(.-)%s*C"",""parametric"": ""yes""}",,,pmuadc --sel potomac --read lv_ldo_temp,,,
,Common:sendCmdAndParse,,,,,,"{""subsubtestname"": ""Status_CV_LOOP_Combined"",""pattern"": ""Data:%s*(0x%x*)"",""bit"": ""5"",""parametric"": ""yes""}",,,i2c -z 2 -d 0x07 0x75 0x1522 1,,,
,Common:sendCmdAndParse,,,,,,"{""subsubtestname"": ""Status_CC_LOOP_Combined"",""pattern"": ""Data:%s*(0x%x*)"",""bit"": ""0"",""parametric"": ""yes""}",,,i2c -z 2 -d 0x07 0x75 0x1525 1,,,
,Common:sendCmdAndParse,,,,,,"{""subsubtestname"": ""STA_IAVG_FLAG_CHECK"",""pattern"": ""Data:%s*(0x%x*)"",""bit"": ""6"",""parametric"": ""yes""}",,,i2c -z 2 -d 0x07 0x75 0x1524 1,,,
,Common:sendCmdAndParse,,,,,,"{""subsubtestname"": ""CHECK_FLAG_3"",""pattern"": ""Data:%s*(0x%x*)"",""bit"": ""7"",""parametric"": ""yes""}",,,i2c -z 2 -d 0x07 0x75 0x1C16 1,,,
,Common:setEload,,,,,,"{""subsubtestname"":""Set_Eload1_0mA""}",,,eload.set(1*cc*0),,,
,Common:sendFixtureCmd,,,,,,"{""subsubtestname"":""Eload_Disable""}",,,eload.disable(1),,,
,Common:relaySwitch,,,,,,"{""subsubtestname"":""PPVCC_MAIN_Disconnect_Eload"",""netname"":""ELOAD_INPUT1_TO"",""state"":""DISCONNECT""}",,,,,,
,Common:relaySwitch,,,,,,"{""subsubtestname"":""PPVBUS_USB_FB_Disconnect"",""netname"":""PPVBUS_FB"",""state"":""DISCONNECT""}",,,,,,
Calibration_IbusLimit_PDSink_HCCM_CC_VBAT4V3_VBUS15V2A5,Common:relaySwitch,,,,,,"{""subsubtestname"":""CC_Disconn"",""netname"":""VDM_CC1"",""state"":""DISCONNECT""}",,,,,,
